YearWeekISO,ReportingCountry,Denominator,NumberDosesReceived,NumberDosesExported,FirstDose,FirstDoseRefused,SecondDose,DoseAdditional1,DoseAdditional2,DoseAdditional3,DoseAdditional4,DoseAdditional5,UnknownDose,Region,TargetGroup,Vaccine,Population
2022-W24,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,SGSK,8978929
2022-W11,AT,7427239.0,0.0,0.0,1,,0,0,2,0,0,0,0,AT,ALL,COMBA.4-5,8978929
2022-W52,AT,7427239.0,0.0,0.0,20,,32,33,726,82,0,0,0,AT,ALL,COM,8978929
2022-W52,AT,7427239.0,0.0,0.0,5,,5,12,89,6,0,0,0,AT,ALL,COMBA.1,8978929
2022-W52,AT,7427239.0,0.0,0.0,67,,46,305,8165,871,0,0,0,AT,ALL,COMBA.4-5,8978929
2022-W52,AT,7427239.0,0.0,0.0,0,,0,1,2,0,0,0,0,AT,ALL,JANSS,8978929
2022-W11,AT,7427239.0,0.0,0.0,5,,1,13,5,0,0,0,0,AT,ALL,JANSS,8978929
2022-W45,AT,7427239.0,0.0,0.0,23,,32,29,71,4,0,0,0,AT,ALL,VLA,8978929
2022-W48,AT,7427239.0,0.0,0.0,10,,20,9,65,4,0,0,0,AT,ALL,VLA,8978929
2022-W49,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,AZ,8978929
2022-W49,AT,7427239.0,0.0,0.0,67,,70,248,5949,337,0,0,0,AT,ALL,COM,8978929
2022-W49,AT,7427239.0,0.0,0.0,9,,7,39,832,66,0,0,0,AT,ALL,COMBA.1,8978929
2022-W49,AT,7427239.0,0.0,0.0,194,,92,1150,36476,2011,0,0,0,AT,ALL,COMBA.4-5,8978929
2022-W49,AT,7427239.0,0.0,0.0,4,,0,0,3,1,0,0,0,AT,ALL,JANSS,8978929
2022-W49,AT,7427239.0,0.0,0.0,0,,3,5,108,10,0,0,0,AT,ALL,MOD,8978929
2022-W49,AT,7427239.0,0.0,0.0,4,,0,21,597,36,0,0,0,AT,ALL,MODBA.1,8978929
2022-W13,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,VLA,8978929
2022-W11,AT,7427239.0,33600.0,0.0,40,,142,521,237,1,0,0,0,AT,ALL,MOD,8978929
2022-W11,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,MODBA.1,8978929
2022-W11,AT,7427239.0,0.0,0.0,335,,31,84,36,3,0,0,0,AT,ALL,NVXD,8978929
2022-W32,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,VLA,8978929
2022-W23,AT,7427239.0,0.0,0.0,0,,0,1,1,0,0,0,0,AT,ALL,AZ,8978929
2022-W11,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,SGSK,8978929
2022-W11,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,11,AT,ALL,UNK,8978929
2022-W19,AT,7427239.0,0.0,0.0,88,,121,181,94,3,0,0,0,AT,ALL,NVXD,8978929
2022-W23,AT,7427239.0,0.0,0.0,316,,679,6995,9227,33,0,0,0,AT,ALL,COM,8978929
2022-W23,AT,7427239.0,0.0,0.0,0,,0,3,1,2,0,0,0,AT,ALL,COMBA.1,8978929
2022-W49,AT,7427239.0,20000.0,0.0,1,,1,5,15,1,0,0,0,AT,ALL,NVXD,8978929
2022-W49,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,SGSK,8978929
2022-W49,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,6,AT,ALL,UNK,8978929
2022-W49,AT,7427239.0,0.0,0.0,4,,17,11,53,5,0,0,0,AT,ALL,VLA,8978929
2022-W11,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,VLA,8978929
2022-W12,AT,7427239.0,0.0,0.0,0,,2,1,1,0,0,0,0,AT,ALL,AZ,8978929
2022-W19,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,SGSK,8978929
2022-W19,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,18,AT,ALL,UNK,8978929
2022-W19,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,VLA,8978929
2022-W20,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,AZ,8978929
2022-W12,AT,7427239.0,440640.0,0.0,1104,,2457,11750,3656,10,0,0,0,AT,ALL,COM,8978929
2022-W12,AT,7427239.0,0.0,0.0,2,,0,1,3,0,0,0,0,AT,ALL,COMBA.1,8978929
2022-W12,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,COMBA.4-5,8978929
2022-W12,AT,7427239.0,0.0,0.0,6,,0,13,3,0,0,0,0,AT,ALL,JANSS,8978929
2022-W12,AT,7427239.0,0.0,0.0,45,,90,465,215,6,0,0,0,AT,ALL,MOD,8978929
2022-W33,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,AZ,8978929
2022-W12,AT,7427239.0,0.0,0.0,0,,0,1,0,0,0,0,0,AT,ALL,MODBA.1,8978929
2022-W13,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,SGSK,8978929
2022-W13,AT,7427239.0,0.0,0.0,159,,578,105,44,4,0,0,0,AT,ALL,NVXD,8978929
2022-W16,AT,7427239.0,0.0,0.0,0,,0,0,4,0,0,0,0,AT,ALL,COMBA.4-5,8978929
2022-W16,AT,7427239.0,0.0,0.0,0,,0,0,3,0,0,0,0,AT,ALL,COMBA.1,8978929
2022-W13,AT,7427239.0,0.0,345100.0,2,,1,3,0,0,0,0,0,AT,ALL,AZ,8978929
2022-W16,AT,7427239.0,0.0,0.0,1,,0,2,1,0,0,0,0,AT,ALL,AZ,8978929
2022-W31,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,VLA,8978929
2022-W32,AT,7427239.0,0.0,0.0,0,,0,0,2,0,0,0,0,AT,ALL,AZ,8978929
2022-W32,AT,7427239.0,0.0,0.0,301,,436,3466,32227,227,0,0,0,AT,ALL,COM,8978929
2022-W32,AT,7427239.0,0.0,0.0,1,,2,6,11,0,0,0,0,AT,ALL,COMBA.1,8978929
2022-W15,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,VLA,8978929
2022-W23,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,SGSK,8978929
2022-W23,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,12,AT,ALL,UNK,8978929
2022-W29,AT,7427239.0,0.0,0.0,0,,0,3,0,0,0,0,0,AT,ALL,AZ,8978929
2022-W29,AT,7427239.0,0.0,0.0,344,,588,5170,47741,216,0,0,0,AT,ALL,COM,8978929
2022-W23,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,VLA,8978929
2022-W32,AT,7427239.0,0.0,0.0,0,,0,1,20,0,0,0,0,AT,ALL,COMBA.4-5,8978929
2022-W34,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,SGSK,8978929
2022-W34,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,3,AT,ALL,UNK,8978929
2022-W34,AT,7427239.0,74400.0,0.0,20,,0,1,3,1,0,0,0,AT,ALL,VLA,8978929
2022-W35,AT,7427239.0,0.0,0.0,0,,0,0,1,0,0,0,0,AT,ALL,AZ,8978929
2022-W35,AT,7427239.0,0.0,0.0,296,,363,3630,40653,352,0,0,0,AT,ALL,COM,8978929
2022-W35,AT,7427239.0,0.0,0.0,1,,1,5,51,0,0,0,0,AT,ALL,COMBA.1,8978929
2022-W35,AT,7427239.0,0.0,0.0,0,,0,3,7,0,0,0,0,AT,ALL,COMBA.4-5,8978929
2022-W35,AT,7427239.0,0.0,0.0,6,,0,2,17,0,0,0,0,AT,ALL,JANSS,8978929
2022-W29,AT,7427239.0,0.0,0.0,0,,0,1,10,0,0,0,0,AT,ALL,COMBA.1,8978929
2022-W35,AT,7427239.0,0.0,0.0,12,,16,151,3021,34,0,0,0,AT,ALL,MOD,8978929
2022-W35,AT,7427239.0,0.0,0.0,0,,0,0,3,0,0,0,0,AT,ALL,MODBA.1,8978929
2022-W35,AT,7427239.0,0.0,0.0,17,,27,33,138,8,0,0,0,AT,ALL,NVXD,8978929
2022-W35,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,SGSK,8978929
2022-W26,AT,7427239.0,0.0,0.0,0,,0,0,2,0,0,0,0,AT,ALL,MODBA.1,8978929
2022-W35,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,6,AT,ALL,UNK,8978929
2022-W35,AT,7427239.0,0.0,0.0,76,,8,14,35,1,0,0,0,AT,ALL,VLA,8978929
2022-W36,AT,7427239.0,0.0,0.0,0,,0,1,3,0,0,0,0,AT,ALL,AZ,8978929
2022-W36,AT,7427239.0,0.0,0.0,321,,422,3710,47644,447,0,0,0,AT,ALL,COM,8978929
2022-W36,AT,7427239.0,757440.0,0.0,5,,5,15,58,0,0,0,0,AT,ALL,COMBA.1,8978929
2022-W36,AT,7427239.0,0.0,0.0,0,,1,3,10,0,0,0,0,AT,ALL,COMBA.4-5,8978929
2022-W36,AT,7427239.0,0.0,0.0,1,,1,1,8,0,0,0,0,AT,ALL,JANSS,8978929
2022-W36,AT,7427239.0,0.0,0.0,30,,21,171,3422,55,0,0,0,AT,ALL,MOD,8978929
2022-W32,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,12,AT,ALL,UNK,8978929
2022-W32,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,SGSK,8978929
2022-W28,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,6,AT,ALL,UNK,8978929
2022-W28,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,SGSK,8978929
2022-W26,AT,7427239.0,536000.0,0.0,28,,51,85,127,5,0,0,0,AT,ALL,NVXD,8978929
2022-W36,AT,7427239.0,292200.0,0.0,1,,0,0,3,0,0,0,0,AT,ALL,MODBA.1,8978929
2022-W34,AT,7427239.0,0.0,0.0,0,,0,0,10,0,0,0,0,AT,ALL,COMBA.4-5,8978929
2022-W34,AT,7427239.0,0.0,0.0,4,,0,1,5,0,0,0,0,AT,ALL,JANSS,8978929
2022-W34,AT,7427239.0,0.0,0.0,16,,6,170,2213,29,0,0,0,AT,ALL,MOD,8978929
2022-W13,AT,7427239.0,0.0,0.0,0,,3,0,6,0,0,0,0,AT,ALL,COMBA.1,8978929
2022-W20,AT,7427239.0,0.0,79680.0,475,,1339,11503,9814,37,0,0,0,AT,ALL,COM,8978929
2022-W20,AT,7427239.0,0.0,0.0,2,,4,1,2,0,0,0,0,AT,ALL,COMBA.1,8978929
2022-W20,AT,7427239.0,0.0,0.0,0,,0,1,1,0,0,0,0,AT,ALL,COMBA.4-5,8978929
2022-W20,AT,7427239.0,0.0,0.0,8,,1,2,46,0,0,0,0,AT,ALL,JANSS,8978929
2022-W13,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,COMBA.4-5,8978929
2022-W28,AT,7427239.0,0.0,0.0,39,,41,45,277,5,0,0,0,AT,ALL,NVXD,8978929
2022-W13,AT,7427239.0,0.0,0.0,1,,0,17,11,0,0,0,0,AT,ALL,JANSS,8978929
2022-W13,AT,7427239.0,259200.0,0.0,44,,75,487,242,2,0,0,0,AT,ALL,MOD,8978929
2022-W52,AT,7427239.0,0.0,0.0,0,,2,2,9,1,0,0,0,AT,ALL,MOD,8978929
2022-W52,AT,7427239.0,0.0,0.0,2,,0,1,159,18,0,0,0,AT,ALL,MODBA.1,8978929
2022-W52,AT,7427239.0,0.0,0.0,4,,1,3,2,3,0,0,0,AT,ALL,NVXD,8978929
2022-W52,AT,7427239.0,203000.0,0.0,0,,0,0,8,6,0,0,0,AT,ALL,SGSK,8978929
2022-W52,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,UNK,8978929
2022-W07,AT,7427239.0,0.0,0.0,1,,2,8,1,1,0,0,0,AT,ALL,AZ,8978929
2022-W07,AT,7427239.0,207840.0,0.0,3194,,10789,26931,2886,21,0,0,0,AT,ALL,COM,8978929
2022-W07,AT,7427239.0,0.0,0.0,2,,0,2,1,0,0,0,0,AT,ALL,COMBA.1,8978929
2022-W07,AT,7427239.0,0.0,0.0,1,,1,1,3,0,0,0,0,AT,ALL,COMBA.4-5,8978929
2022-W07,AT,7427239.0,0.0,0.0,15,,0,46,11,0,0,0,0,AT,ALL,JANSS,8978929
2022-W24,AT,7427239.0,0.0,0.0,0,,0,0,2,0,0,0,0,AT,ALL,COMBA.4-5,8978929
2022-W24,AT,7427239.0,0.0,0.0,2,,3,5,9,0,0,0,0,AT,ALL,COMBA.1,8978929
2022-W24,AT,7427239.0,0.0,0.0,310,,656,5867,11175,55,0,0,0,AT,ALL,COM,8978929
2022-W24,AT,7427239.0,0.0,0.0,0,,0,2,3,0,0,0,0,AT,ALL,AZ,8978929
2022-W21,AT,7427239.0,0.0,0.0,7,,1,3,30,0,0,0,0,AT,ALL,JANSS,8978929
2022-W14,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,SGSK,8978929
2022-W52,AT,7427239.0,0.0,0.0,2,,4,3,15,0,0,0,0,AT,ALL,VLA,8978929
2022-W20,AT,7427239.0,141600.0,0.0,11,,27,366,494,4,0,0,0,AT,ALL,MOD,8978929
2022-W20,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,MODBA.1,8978929
2022-W07,AT,7427239.0,0.0,0.0,209,,727,1585,226,2,0,0,0,AT,ALL,MOD,8978929
2022-W07,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,MODBA.1,8978929
2022-W07,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,VLA,8978929
2022-W05,AT,7427239.0,0.0,294970.0,2,,5,17,0,0,0,0,0,AT,ALL,AZ,8978929
2022-W05,AT,7427239.0,0.0,0.0,1,,6,10,3,0,0,0,0,AT,ALL,COMBA.1,8978929
2022-W34,AT,7427239.0,0.0,0.0,0,,0,0,3,0,0,0,0,AT,ALL,MODBA.1,8978929
2022-W36,AT,7427239.0,0.0,0.0,12,,37,52,146,4,0,0,0,AT,ALL,NVXD,8978929
2022-W36,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,SGSK,8978929
2022-W36,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,7,AT,ALL,UNK,8978929
2022-W36,AT,7427239.0,0.0,0.0,67,,3,9,30,0,0,0,0,AT,ALL,VLA,8978929
2022-W37,AT,7427239.0,0.0,0.0,0,,0,1,2,0,0,0,0,AT,ALL,AZ,8978929
2022-W34,AT,7427239.0,0.0,0.0,15,,47,63,132,4,0,0,0,AT,ALL,NVXD,8978929
2022-W37,AT,7427239.0,0.0,0.0,3,,3,20,138,5,0,0,0,AT,ALL,COMBA.4-5,8978929
2022-W05,AT,7427239.0,0.0,0.0,2,,0,0,1,0,0,0,0,AT,ALL,COMBA.4-5,8978929
2022-W05,AT,7427239.0,0.0,0.0,59,,3,135,3,1,0,0,0,AT,ALL,JANSS,8978929
2022-W05,AT,7427239.0,64800.0,0.0,443,,953,9854,232,6,0,0,0,AT,ALL,MOD,8978929
2022-W05,AT,7427239.0,0.0,0.0,0,,0,1,0,0,0,0,0,AT,ALL,MODBA.1,8978929
2022-W08,AT,7427239.0,0.0,0.0,0,,1,2,1,0,0,0,0,AT,ALL,COMBA.1,8978929
2022-W08,AT,7427239.0,0.0,0.0,0,,0,0,1,0,0,0,0,AT,ALL,COMBA.4-5,8978929
2022-W08,AT,7427239.0,0.0,0.0,15,,1,30,4,0,0,0,0,AT,ALL,JANSS,8978929
2022-W08,AT,7427239.0,138000.0,0.0,159,,459,1009,185,2,0,0,0,AT,ALL,MOD,8978929
2022-W08,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,MODBA.1,8978929
2022-W08,AT,7427239.0,1110000.0,0.0,10,,2,2,2,0,0,0,0,AT,ALL,NVXD,8978929
2022-W08,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,SGSK,8978929
2022-W21,AT,7427239.0,0.0,0.0,0,,0,3,1,0,0,0,0,AT,ALL,AZ,8978929
2022-W26,AT,7427239.0,0.0,0.0,19,,1,2,29,0,0,0,0,AT,ALL,JANSS,8978929
2022-W26,AT,7427239.0,0.0,0.0,0,,1,1,3,0,0,0,0,AT,ALL,COMBA.4-5,8978929
2022-W26,AT,7427239.0,0.0,0.0,0,,0,2,6,0,0,0,0,AT,ALL,COMBA.1,8978929
2022-W30,AT,7427239.0,0.0,0.0,1,,0,0,6,0,0,0,0,AT,ALL,COMBA.1,8978929
2022-W30,AT,7427239.0,0.0,0.0,0,,0,2,14,0,0,0,0,AT,ALL,COMBA.4-5,8978929
2022-W30,AT,7427239.0,0.0,0.0,7,,1,4,13,0,0,0,0,AT,ALL,JANSS,8978929
2022-W30,AT,7427239.0,0.0,0.0,16,,39,190,2264,14,0,0,0,AT,ALL,MOD,8978929
2022-W30,AT,7427239.0,0.0,0.0,28,,43,109,219,1,0,0,0,AT,ALL,NVXD,8978929
2022-W14,AT,7427239.0,0.0,0.0,197,,349,87,46,1,0,0,0,AT,ALL,NVXD,8978929
2022-W14,AT,7427239.0,0.0,0.0,0,,0,0,1,0,0,0,0,AT,ALL,MODBA.1,8978929
2022-W14,AT,7427239.0,117600.0,0.0,41,,40,441,234,6,0,0,0,AT,ALL,MOD,8978929
2022-W14,AT,7427239.0,0.0,0.0,11,,0,14,16,0,0,0,0,AT,ALL,JANSS,8978929
2022-W20,AT,7427239.0,0.0,0.0,55,,89,111,49,0,0,0,0,AT,ALL,NVXD,8978929
2022-W20,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,SGSK,8978929
2022-W14,AT,7427239.0,0.0,0.0,0,,1,2,0,0,0,0,0,AT,ALL,COMBA.4-5,8978929
2022-W30,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,SGSK,8978929
2022-W37,AT,7427239.0,0.0,0.0,3,,0,0,6,0,0,0,0,AT,ALL,JANSS,8978929
2022-W37,AT,7427239.0,0.0,0.0,14,,13,121,1931,18,0,0,0,AT,ALL,MOD,8978929
2022-W37,AT,7427239.0,347350.0,0.0,4,,3,23,854,27,0,0,0,AT,ALL,MODBA.1,8978929
2022-W37,AT,7427239.0,0.0,0.0,13,,33,70,133,8,0,0,0,AT,ALL,NVXD,8978929
2022-W37,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,SGSK,8978929
2022-W21,AT,7427239.0,427200.0,0.0,395,,822,7713,6244,26,0,0,0,AT,ALL,COM,8978929
2022-W34,AT,7427239.0,0.0,0.0,7,,0,4,19,0,0,0,0,AT,ALL,COMBA.1,8978929
2022-W26,AT,7427239.0,0.0,0.0,328,,702,5948,37064,176,0,0,0,AT,ALL,COM,8978929
2022-W28,AT,7427239.0,0.0,0.0,0,,0,0,1,0,0,0,0,AT,ALL,MODBA.1,8978929
2022-W15,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,11,AT,ALL,UNK,8978929
2022-W15,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,SGSK,8978929
2022-W15,AT,7427239.0,0.0,0.0,93,,221,93,41,3,0,0,0,AT,ALL,NVXD,8978929
2022-W15,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,MODBA.1,8978929
2022-W28,AT,7427239.0,0.0,0.0,34,,47,272,3191,27,0,0,0,AT,ALL,MOD,8978929
2022-W28,AT,7427239.0,0.0,0.0,8,,0,1,23,1,0,0,0,AT,ALL,JANSS,8978929
2022-W28,AT,7427239.0,0.0,0.0,0,,0,2,15,1,0,0,0,AT,ALL,COMBA.4-5,8978929
2022-W34,AT,7427239.0,0.0,0.0,294,,430,3598,36059,261,0,0,0,AT,ALL,COM,8978929
2022-W34,AT,7427239.0,0.0,0.0,0,,1,1,1,0,0,0,0,AT,ALL,AZ,8978929
2022-W33,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,VLA,8978929
2022-W33,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,UNK,8978929
2022-W15,AT,7427239.0,117600.0,0.0,40,,30,361,216,2,0,0,0,AT,ALL,MOD,8978929
2022-W15,AT,7427239.0,0.0,0.0,12,,0,12,15,0,0,0,0,AT,ALL,JANSS,8978929
2022-W15,AT,7427239.0,0.0,0.0,0,,0,1,1,0,0,0,0,AT,ALL,COMBA.4-5,8978929
2022-W37,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,4,AT,ALL,UNK,8978929
2022-W37,AT,7427239.0,76800.0,0.0,51,,9,16,16,3,0,0,0,AT,ALL,VLA,8978929
2022-W38,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,AZ,8978929
2022-W38,AT,7427239.0,0.0,0.0,213,,259,1754,22428,222,0,0,0,AT,ALL,COM,8978929
2022-W38,AT,7427239.0,0.0,0.0,109,,82,1276,19230,295,0,0,0,AT,ALL,COMBA.1,8978929
2022-W38,AT,7427239.0,751680.0,0.0,20,,12,208,3990,90,0,0,0,AT,ALL,COMBA.4-5,8978929
2022-W38,AT,7427239.0,0.0,0.0,4,,0,3,15,0,0,0,0,AT,ALL,JANSS,8978929
2022-W38,AT,7427239.0,0.0,0.0,6,,7,42,720,10,0,0,0,AT,ALL,MOD,8978929
2022-W15,AT,7427239.0,0.0,0.0,3,,0,1,0,0,0,0,0,AT,ALL,COMBA.1,8978929
2022-W24,AT,7427239.0,0.0,0.0,30,,41,65,64,0,0,0,0,AT,ALL,NVXD,8978929
2022-W21,AT,7427239.0,0.0,0.0,1,,2,1,3,0,0,0,0,AT,ALL,COMBA.1,8978929
2022-W51,AT,7427239.0,0.0,0.0,120,,80,638,16423,1504,0,0,0,AT,ALL,COMBA.4-5,8978929
2022-W08,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,15,AT,ALL,UNK,8978929
2022-W51,AT,7427239.0,0.0,0.0,3,,0,0,0,0,0,0,0,AT,ALL,JANSS,8978929
2022-W30,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,5,AT,ALL,UNK,8978929
2022-W30,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,VLA,8978929
2022-W08,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,VLA,8978929
2022-W09,AT,7427239.0,0.0,0.0,0,,2,6,0,0,0,0,0,AT,ALL,AZ,8978929
2022-W09,AT,7427239.0,532350.0,0.0,1566,,5791,14914,3167,15,0,0,0,AT,ALL,COM,8978929
2022-W50,AT,7427239.0,0.0,0.0,0,,0,0,3,0,0,0,0,AT,ALL,AZ,8978929
2022-W50,AT,7427239.0,0.0,0.0,69,,103,311,7268,434,0,0,0,AT,ALL,COM,8978929
2022-W50,AT,7427239.0,0.0,0.0,8,,11,49,925,38,0,0,0,AT,ALL,COMBA.1,8978929
2022-W50,AT,7427239.0,0.0,501120.0,241,,114,1308,37620,2563,0,0,0,AT,ALL,COMBA.4-5,8978929
2022-W50,AT,7427239.0,0.0,0.0,1,,0,0,1,0,0,0,0,AT,ALL,JANSS,8978929
2022-W38,AT,7427239.0,0.0,0.0,4,,2,75,2137,31,0,0,0,AT,ALL,MODBA.1,8978929
2022-W38,AT,7427239.0,0.0,0.0,12,,35,89,68,4,0,0,0,AT,ALL,NVXD,8978929
2022-W38,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,SGSK,8978929
2022-W38,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,12,AT,ALL,UNK,8978929
2022-W38,AT,7427239.0,0.0,0.0,35,,14,11,26,6,0,0,0,AT,ALL,VLA,8978929
2022-W39,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,AZ,8978929
2022-W39,AT,7427239.0,0.0,0.0,156,,273,1385,17901,267,0,0,0,AT,ALL,COM,8978929
2022-W39,AT,7427239.0,0.0,0.0,48,,49,631,9544,161,0,0,0,AT,ALL,COMBA.1,8978929
2022-W39,AT,7427239.0,748800.0,0.0,166,,111,1898,47336,1129,0,0,0,AT,ALL,COMBA.4-5,8978929
2022-W39,AT,7427239.0,0.0,0.0,2,,0,1,2,0,0,0,0,AT,ALL,JANSS,8978929
2022-W39,AT,7427239.0,0.0,0.0,6,,7,30,429,9,0,0,0,AT,ALL,MOD,8978929
2022-W39,AT,7427239.0,480600.0,0.0,7,,0,62,1292,22,0,0,0,AT,ALL,MODBA.1,8978929
2022-W01,AT,7427239.0,0.0,0.0,2,,7,9,0,0,0,0,0,AT,ALL,AZ,8978929
2022-W01,AT,7427239.0,366000.0,0.0,16466,,36611,161824,681,18,0,0,0,AT,ALL,COM,8978929
2022-W01,AT,7427239.0,0.0,0.0,4,,3,8,0,0,0,0,0,AT,ALL,COMBA.1,8978929
2022-W03,AT,7427239.0,0.0,0.0,0,,0,5,0,0,0,0,0,AT,ALL,MODBA.1,8978929
2022-W09,AT,7427239.0,0.0,0.0,1,,0,0,1,0,0,0,0,AT,ALL,COMBA.1,8978929
2022-W09,AT,7427239.0,0.0,0.0,0,,0,0,1,0,0,0,0,AT,ALL,COMBA.4-5,8978929
2022-W09,AT,7427239.0,0.0,0.0,9,,0,19,6,0,0,0,0,AT,ALL,JANSS,8978929
2022-W09,AT,7427239.0,0.0,0.0,62,,287,703,160,20,0,0,0,AT,ALL,MOD,8978929
2022-W24,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,MODBA.1,8978929
2022-W24,AT,7427239.0,73200.0,0.0,19,,41,261,728,9,0,0,0,AT,ALL,MOD,8978929
2022-W12,AT,7427239.0,0.0,0.0,282,,941,109,32,5,0,0,0,AT,ALL,NVXD,8978929
2022-W12,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,SGSK,8978929
2022-W12,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,59,AT,ALL,UNK,8978929
2022-W24,AT,7427239.0,0.0,0.0,6,,0,5,31,0,0,0,0,AT,ALL,JANSS,8978929
2022-W10,AT,7427239.0,533520.0,0.0,1141,,3991,12299,3166,14,0,0,0,AT,ALL,COM,8978929
2022-W28,AT,7427239.0,0.0,0.0,1,,0,1,13,0,0,0,0,AT,ALL,COMBA.1,8978929
2022-W17,AT,7427239.0,0.0,0.0,2,,2,1,9,2,0,0,0,AT,ALL,COMBA.1,8978929
2022-W14,AT,7427239.0,0.0,0.0,1,,0,2,0,0,0,0,0,AT,ALL,COMBA.1,8978929
2022-W14,AT,7427239.0,772200.0,0.0,795,,1660,11612,3850,16,0,0,0,AT,ALL,COM,8978929
2022-W23,AT,7427239.0,72000.0,0.0,15,,33,282,452,5,0,0,0,AT,ALL,MOD,8978929
2022-W23,AT,7427239.0,0.0,0.0,9,,1,1,32,0,0,0,0,AT,ALL,JANSS,8978929
2022-W23,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,COMBA.4-5,8978929
2022-W39,AT,7427239.0,0.0,0.0,8,,18,61,151,4,0,0,0,AT,ALL,NVXD,8978929
2022-W39,AT,7427239.0,0.0,0.0,0,,0,0,0,0,0,0,0,AT,ALL,SGSK,8978929
